,period,v_t,v_hi,v_lo,bid,ask
34488,2017-09-25 00:33:00+00:00,414214.0,414214.0,414214.0,414214.0,414380.0
34489,2017-09-25 00:34:00+00:00,414399.0,414399.0,414399.0,413944.0,414371.0
34490,2017-09-25 00:35:00+00:00,413944.0,413944.0,413944.0,413801.0,413944.0
34491,2017-09-25 00:36:00+00:00,413944.0,413944.0,413944.0,413758.0,414429.0
34492,2017-09-25 00:37:00+00:00,413944.0,413944.0,413944.0,413758.0,414415.0
34493,2017-09-25 00:38:00+00:00,413994.0,413994.0,413994.0,413944.0,414229.0
34494,2017-09-25 00:39:00+00:00,414229.0,414229.0,414229.0,413774.0,414218.0
34495,2017-09-25 00:40:00+00:00,414300.0,414300.0,414300.0,413794.0,414107.0
34496,2017-09-25 00:41:00+00:00,414108.0,414108.0,414108.0,413794.0,414364.0
34497,2017-09-25 00:42:00+00:00,413774.0,413774.0,413774.0,413774.0,414019.0
34498,2017-09-25 00:43:00+00:00,413774.0,413774.0,413774.0,413708.0,413850.0
34499,2017-09-25 00:44:00+00:00,413850.0,413850.0,413850.0,413363.0,414307.0
34500,2017-09-25 00:45:00+00:00,414260.0,414260.0,414260.0,413501.0,414259.0
34501,2017-09-25 00:46:00+00:00,414500.0,414500.0,414500.0,414003.0,414739.0
34502,2017-09-25 00:47:00+00:00,414730.0,414730.0,414730.0,414276.0,414730.0
34503,2017-09-25 00:48:00+00:00,414859.0,414859.0,414859.0,414472.0,414859.0
34504,2017-09-25 00:49:00+00:00,414900.0,414900.0,414900.0,414445.0,414946.0
34505,2017-09-25 00:50:00+00:00,414341.0,414341.0,414341.0,414100.0,414341.0
34506,2017-09-25 00:51:00+00:00,414290.0,414290.0,414290.0,414290.0,414341.0
34507,2017-09-25 00:52:00+00:00,413890.0,413890.0,413890.0,413890.0,414306.0
34508,2017-09-25 00:53:00+00:00,413890.0,413890.0,413890.0,413890.0,414379.0
34509,2017-09-25 00:54:00+00:00,413890.0,413890.0,413890.0,413890.0,413999.0
34510,2017-09-25 00:55:00+00:00,413999.0,413999.0,413999.0,413780.0,413999.0
34511,2017-09-25 00:56:00+00:00,413999.0,413999.0,413999.0,413700.0,413999.0
34512,2017-09-25 00:57:00+00:00,413977.0,413977.0,413977.0,413800.0,413976.0
34513,2017-09-25 00:58:00+00:00,413867.0,413867.0,413867.0,413571.0,413986.0
34514,2017-09-25 00:59:00+00:00,414240.0,414240.0,414240.0,414241.0,414360.0
34515,2017-09-25 01:00:00+00:00,414359.0,414359.0,414359.0,414207.0,414360.0
34516,2017-09-25 01:01:00+00:00,414469.0,414469.0,414469.0,414424.0,414469.0
34517,2017-09-25 01:02:00+00:00,414380.0,414380.0,414380.0,414007.0,414379.0
34518,2017-09-25 01:03:00+00:00,414300.0,414300.0,414300.0,413830.0,414300.0
34519,2017-09-25 01:04:00+00:00,414469.0,414469.0,414469.0,414210.0,414469.0
34520,2017-09-25 01:05:00+00:00,414750.0,414750.0,414750.0,414112.0,414890.0
34521,2017-09-25 01:06:00+00:00,414885.0,414885.0,414885.0,414601.0,414885.0
34522,2017-09-25 01:07:00+00:00,414946.0,414946.0,414946.0,414660.0,414999.0
34523,2017-09-25 01:08:00+00:00,414580.0,414580.0,414580.0,414272.0,414911.0
34524,2017-09-25 01:09:00+00:00,414580.0,414580.0,414580.0,414272.0,414911.0
34525,2017-09-25 01:10:00+00:00,414580.0,414580.0,414580.0,414301.0,414911.0
34526,2017-09-25 01:11:00+00:00,414899.0,414899.0,414899.0,414302.0,414899.0
34527,2017-09-25 01:12:00+00:00,414300.0,414300.0,414300.0,414300.0,414483.0
34528,2017-09-25 01:13:00+00:00,414483.0,414483.0,414483.0,414110.0,414483.0
34529,2017-09-25 01:14:00+00:00,414500.0,414500.0,414500.0,414211.0,414499.0
34530,2017-09-25 01:15:00+00:00,414500.0,414500.0,414500.0,414212.0,414498.0
34531,2017-09-25 01:16:00+00:00,414498.0,414498.0,414498.0,414271.0,414499.0
34532,2017-09-25 01:17:00+00:00,414130.0,414130.0,414130.0,414131.0,414500.0
34533,2017-09-25 01:18:00+00:00,414018.0,414018.0,414018.0,413910.0,413999.0
34534,2017-09-25 01:19:00+00:00,413999.0,413999.0,413999.0,413960.0,413999.0
34535,2017-09-25 01:20:00+00:00,413900.0,413900.0,413900.0,413500.0,413999.0
34536,2017-09-25 01:21:00+00:00,414000.0,414000.0,414000.0,413500.0,414000.0
34537,2017-09-25 01:22:00+00:00,414000.0,414000.0,414000.0,413510.0,414000.0
34538,2017-09-25 01:23:00+00:00,414500.0,414500.0,414500.0,414047.0,414430.0
34539,2017-09-25 01:24:00+00:00,414500.0,414500.0,414500.0,413840.0,414500.0
34540,2017-09-25 01:25:00+00:00,414500.0,414500.0,414500.0,413850.0,414500.0
34541,2017-09-25 01:26:00+00:00,414500.0,414500.0,414500.0,413850.0,414500.0
34542,2017-09-25 01:27:00+00:00,415000.0,415000.0,415000.0,414911.0,415000.0
34543,2017-09-25 01:28:00+00:00,415000.0,415000.0,415000.0,414521.0,415000.0
34544,2017-09-25 01:29:00+00:00,414991.0,414991.0,414991.0,414520.0,414991.0
34545,2017-09-25 01:30:00+00:00,415030.0,415030.0,415030.0,414520.0,415030.0
34546,2017-09-25 01:31:00+00:00,415230.0,415230.0,415230.0,414555.0,415450.0
34547,2017-09-25 01:32:00+00:00,415441.0,415441.0,415441.0,414642.0,415440.0
34548,2017-09-25 01:33:00+00:00,415200.0,415200.0,415200.0,414740.0,415200.0
34549,2017-09-25 01:34:00+00:00,415170.0,415170.0,415170.0,414655.0,415040.0
34550,2017-09-25 01:35:00+00:00,415441.0,415441.0,415441.0,414503.0,415441.0
34551,2017-09-25 01:36:00+00:00,415358.0,415358.0,415358.0,414669.0,415348.0
34552,2017-09-25 01:37:00+00:00,415280.0,415280.0,415280.0,415040.0,415280.0
34553,2017-09-25 01:38:00+00:00,415040.0,415040.0,415040.0,414698.0,415040.0
34554,2017-09-25 01:39:00+00:00,415040.0,415040.0,415040.0,414752.0,415040.0
34555,2017-09-25 01:40:00+00:00,415289.0,415289.0,415289.0,414890.0,415289.0
34556,2017-09-25 01:41:00+00:00,415290.0,415290.0,415290.0,415040.0,415290.0
34557,2017-09-25 01:42:00+00:00,415348.0,415348.0,415348.0,415289.0,415348.0
34558,2017-09-25 01:43:00+00:00,415348.0,415348.0,415348.0,415289.0,415348.0
34559,2017-09-25 01:44:00+00:00,415358.0,415358.0,415358.0,415289.0,415358.0
34560,2017-09-25 01:45:00+00:00,415358.0,415358.0,415358.0,415289.0,415358.0
34561,2017-09-25 01:46:00+00:00,415358.0,415358.0,415358.0,415289.0,415459.0
34562,2017-09-25 01:47:00+00:00,415289.0,415289.0,415289.0,415040.0,415250.0
34563,2017-09-25 01:48:00+00:00,415000.0,415000.0,415000.0,414880.0,415457.0
34564,2017-09-25 01:49:00+00:00,414700.0,414700.0,414700.0,414500.0,414894.0
34565,2017-09-25 01:50:00+00:00,414700.0,414700.0,414700.0,414550.0,415238.0
34566,2017-09-25 01:51:00+00:00,414695.0,414695.0,414695.0,414700.0,415235.0
34567,2017-09-25 01:52:00+00:00,414539.0,414539.0,414539.0,414461.0,414540.0
34568,2017-09-25 01:53:00+00:00,414540.0,414540.0,414540.0,414445.0,415000.0
34569,2017-09-25 01:54:00+00:00,415060.0,415060.0,415060.0,414465.0,415060.0
34570,2017-09-25 01:55:00+00:00,415060.0,415060.0,415060.0,414476.0,415059.0
34571,2017-09-25 01:56:00+00:00,414700.0,414700.0,414700.0,414550.0,415060.0
34572,2017-09-25 01:57:00+00:00,415059.0,415059.0,415059.0,414640.0,415057.0
34573,2017-09-25 01:58:00+00:00,415220.0,415220.0,415220.0,414615.0,415269.0
34574,2017-09-25 01:59:00+00:00,414615.0,414615.0,414615.0,414465.0,415020.0
34575,2017-09-25 02:00:00+00:00,414615.0,414615.0,414615.0,414465.0,415218.0
34576,2017-09-25 02:01:00+00:00,414615.0,414615.0,414615.0,414465.0,415154.0
34577,2017-09-25 02:02:00+00:00,415159.0,415159.0,415159.0,414615.0,414950.0
34578,2017-09-25 02:03:00+00:00,415157.0,415157.0,415157.0,414676.0,415268.0
34579,2017-09-25 02:04:00+00:00,415349.0,415349.0,415349.0,414999.0,415349.0
34580,2017-09-25 02:05:00+00:00,415050.0,415050.0,415050.0,414696.0,415050.0
34581,2017-09-25 02:06:00+00:00,415050.0,415050.0,415050.0,414696.0,415050.0
34582,2017-09-25 02:07:00+00:00,415050.0,415050.0,415050.0,414720.0,415050.0
34583,2017-09-25 02:08:00+00:00,415050.0,415050.0,415050.0,414696.0,415050.0
34584,2017-09-25 02:09:00+00:00,415050.0,415050.0,415050.0,414696.0,415050.0
34585,2017-09-25 02:10:00+00:00,415050.0,415050.0,415050.0,414696.0,415050.0
34586,2017-09-25 02:11:00+00:00,415050.0,415050.0,415050.0,414696.0,414999.0
34587,2017-09-25 02:12:00+00:00,414701.0,414701.0,414701.0,414703.0,415050.0
34588,2017-09-25 02:13:00+00:00,415050.0,415050.0,415050.0,415051.0,415347.0
34589,2017-09-25 02:14:00+00:00,415990.0,415990.0,415990.0,415355.0,415990.0
34590,2017-09-25 02:15:00+00:00,416200.0,416200.0,416200.0,416277.0,416365.0
34591,2017-09-25 02:16:00+00:00,416810.0,416810.0,416810.0,416809.0,416810.0
34592,2017-09-25 02:17:00+00:00,417153.0,417153.0,417153.0,416965.0,417152.0
34593,2017-09-25 02:18:00+00:00,418000.0,418000.0,418000.0,417441.0,418000.0
34594,2017-09-25 02:19:00+00:00,418299.0,418299.0,418299.0,417529.0,418299.0
34595,2017-09-25 02:20:00+00:00,418265.0,418265.0,418265.0,417525.0,418265.0
34596,2017-09-25 02:21:00+00:00,417903.0,417903.0,417903.0,417532.0,417900.0
34597,2017-09-25 02:22:00+00:00,418651.0,418651.0,418651.0,417560.0,418299.0
34598,2017-09-25 02:23:00+00:00,418490.0,418490.0,418490.0,417723.0,418490.0
34599,2017-09-25 02:24:00+00:00,418847.0,418847.0,418847.0,418712.0,418847.0
34600,2017-09-25 02:25:00+00:00,418990.0,418990.0,418990.0,418900.0,418990.0
34601,2017-09-25 02:26:00+00:00,419499.0,419499.0,419499.0,419062.0,419499.0
34602,2017-09-25 02:27:00+00:00,420000.0,420000.0,420000.0,419500.0,419999.0
34603,2017-09-25 02:28:00+00:00,420000.0,420000.0,420000.0,420000.0,420500.0
34604,2017-09-25 02:29:00+00:00,419671.0,419671.0,419671.0,419671.0,419801.0
34605,2017-09-25 02:30:00+00:00,419000.0,419000.0,419000.0,418992.0,419021.0
34606,2017-09-25 02:31:00+00:00,419829.0,419829.0,419829.0,419501.0,419900.0
34607,2017-09-25 02:32:00+00:00,419920.0,419920.0,419920.0,419901.0,419920.0
34608,2017-09-25 02:33:00+00:00,420000.0,420000.0,420000.0,419851.0,420000.0
34609,2017-09-25 02:34:00+00:00,420001.0,420001.0,420001.0,419940.0,420001.0
34610,2017-09-25 02:35:00+00:00,420710.0,420710.0,420710.0,420001.0,420500.0
34611,2017-09-25 02:36:00+00:00,421000.0,421000.0,421000.0,420212.0,420995.0
34612,2017-09-25 02:37:00+00:00,420200.0,420200.0,420200.0,420200.0,420918.0
34613,2017-09-25 02:38:00+00:00,419850.0,419850.0,419850.0,419850.0,419971.0
34614,2017-09-25 02:39:00+00:00,420060.0,420060.0,420060.0,420061.0,420209.0
34615,2017-09-25 02:40:00+00:00,419852.0,419852.0,419852.0,419852.0,420475.0
34616,2017-09-25 02:41:00+00:00,419650.0,419650.0,419650.0,419570.0,419999.0
34617,2017-09-25 02:42:00+00:00,419602.0,419602.0,419602.0,419602.0,420105.0
34618,2017-09-25 02:43:00+00:00,420480.0,420480.0,420480.0,419841.0,420070.0
34619,2017-09-25 02:44:00+00:00,420600.0,420600.0,420600.0,420170.0,420600.0
34620,2017-09-25 02:45:00+00:00,420600.0,420600.0,420400.0,420500.0,420600.0
34621,2017-09-25 02:46:00+00:00,420600.0,420600.0,420600.0,420102.0,420530.0
34622,2017-09-25 02:47:00+00:00,420600.0,420600.0,420600.0,420101.0,420599.0
34623,2017-09-25 02:48:00+00:00,419910.0,419910.0,419910.0,419910.0,419999.0
34624,2017-09-25 02:49:00+00:00,419350.0,419350.0,419350.0,419350.0,419600.0
34625,2017-09-25 02:50:00+00:00,419000.0,419000.0,419000.0,418991.0,419000.0
34626,2017-09-25 02:51:00+00:00,419073.0,419073.0,419073.0,418995.0,419073.0
34627,2017-09-25 02:52:00+00:00,419576.0,419576.0,419576.0,419353.0,419576.0
34628,2017-09-25 02:53:00+00:00,419400.0,419400.0,419400.0,419400.0,419720.0
34629,2017-09-25 02:54:00+00:00,419839.0,419839.0,419839.0,419400.0,419837.0
34630,2017-09-25 02:55:00+00:00,420000.0,420000.0,420000.0,419575.0,419973.0
34631,2017-09-25 02:56:00+00:00,419888.0,419888.0,419888.0,419353.0,419888.0
34632,2017-09-25 02:57:00+00:00,419935.0,419935.0,419935.0,419888.0,419935.0
34633,2017-09-25 02:58:00+00:00,419623.0,419623.0,419623.0,419400.0,419623.0
34634,2017-09-25 02:59:00+00:00,419351.0,419351.0,419351.0,419224.0,419351.0
34635,2017-09-25 03:00:00+00:00,419038.0,419038.0,419038.0,419038.0,419439.0
34636,2017-09-25 03:01:00+00:00,418791.0,418791.0,418791.0,418791.0,419100.0
34637,2017-09-25 03:02:00+00:00,418791.0,418791.0,418791.0,418710.0,419100.0
34638,2017-09-25 03:03:00+00:00,419290.0,419290.0,419290.0,419123.0,419500.0
34639,2017-09-25 03:04:00+00:00,419840.0,419840.0,419840.0,419379.0,419840.0
34640,2017-09-25 03:05:00+00:00,419839.0,419839.0,419839.0,419381.0,419839.0
34641,2017-09-25 03:06:00+00:00,420249.0,420249.0,420249.0,419672.0,420248.0
34642,2017-09-25 03:07:00+00:00,419937.0,419937.0,419937.0,419671.0,419937.0
34643,2017-09-25 03:08:00+00:00,419961.0,419961.0,419961.0,419502.0,419999.0
34644,2017-09-25 03:09:00+00:00,420000.0,420000.0,420000.0,419501.0,420000.0
34645,2017-09-25 03:10:00+00:00,419998.0,419998.0,419998.0,419501.0,419998.0
34646,2017-09-25 03:11:00+00:00,419500.0,419500.0,419500.0,419500.0,419992.0
34647,2017-09-25 03:12:00+00:00,419500.0,419500.0,419500.0,419381.0,419989.0
34648,2017-09-25 03:13:00+00:00,419900.0,419900.0,419900.0,419377.0,419900.0
34649,2017-09-25 03:14:00+00:00,420170.0,420170.0,420170.0,419501.0,420170.0
34650,2017-09-25 03:15:00+00:00,420041.0,420041.0,420041.0,420042.0,420125.0
34651,2017-09-25 03:16:00+00:00,419710.0,419710.0,419710.0,419710.0,420100.0
34652,2017-09-25 03:17:00+00:00,419377.0,419377.0,419377.0,419383.0,419880.0
34653,2017-09-25 03:18:00+00:00,419060.0,419060.0,419060.0,419061.0,419900.0
34654,2017-09-25 03:19:00+00:00,419873.0,419873.0,419873.0,419221.0,419950.0
34655,2017-09-25 03:20:00+00:00,419600.0,419600.0,419600.0,419600.0,420191.0
34656,2017-09-25 03:21:00+00:00,420000.0,420000.0,420000.0,419261.0,419481.0
34657,2017-09-25 03:22:00+00:00,419029.0,419029.0,419029.0,418800.0,419029.0
34658,2017-09-25 03:23:00+00:00,419420.0,419420.0,419420.0,418700.0,419419.0
34659,2017-09-25 03:24:00+00:00,419490.0,419490.0,419490.0,419330.0,419490.0
34660,2017-09-25 03:25:00+00:00,419030.0,419030.0,419030.0,419030.0,419488.0
34661,2017-09-25 03:26:00+00:00,419131.0,419131.0,419131.0,419200.0,419488.0
34662,2017-09-25 03:27:00+00:00,419489.0,419489.0,419489.0,419070.0,419489.0
34663,2017-09-25 03:28:00+00:00,419489.0,419489.0,419489.0,419161.0,419489.0
34664,2017-09-25 03:29:00+00:00,419489.0,419489.0,419489.0,419161.0,419488.0
34665,2017-09-25 03:30:00+00:00,419538.0,419538.0,419538.0,419180.0,419538.0
34666,2017-09-25 03:31:00+00:00,419645.0,419645.0,419645.0,419673.0,420000.0
34667,2017-09-25 03:32:00+00:00,420000.0,420000.0,420000.0,419967.0,420000.0
34668,2017-09-25 03:33:00+00:00,419750.0,419750.0,419750.0,419750.0,419990.0
34669,2017-09-25 03:34:00+00:00,420000.0,420000.0,420000.0,419880.0,420000.0
34670,2017-09-25 03:35:00+00:00,419750.0,419750.0,419750.0,419700.0,419750.0
34671,2017-09-25 03:36:00+00:00,419950.0,419950.0,419950.0,419950.0,419990.0
34672,2017-09-25 03:37:00+00:00,419538.0,419538.0,419538.0,419581.0,419959.0
34673,2017-09-25 03:38:00+00:00,419201.0,419201.0,419201.0,419201.0,419938.0
34674,2017-09-25 03:39:00+00:00,419201.0,419201.0,419201.0,419201.0,419498.0
34675,2017-09-25 03:40:00+00:00,419120.0,419120.0,419120.0,419120.0,419498.0
34676,2017-09-25 03:41:00+00:00,419000.0,419000.0,419000.0,419001.0,419856.0
34677,2017-09-25 03:42:00+00:00,419121.0,419121.0,419121.0,419121.0,419844.0
34678,2017-09-25 03:43:00+00:00,419121.0,419121.0,419121.0,419125.0,419747.0
34679,2017-09-25 03:44:00+00:00,419731.0,419731.0,419731.0,419125.0,419650.0
34680,2017-09-25 03:45:00+00:00,419650.0,419650.0,419650.0,419125.0,419499.0
34681,2017-09-25 03:46:00+00:00,419488.0,419488.0,419488.0,419125.0,419488.0
34682,2017-09-25 03:47:00+00:00,419488.0,419488.0,419488.0,419126.0,419487.0
34683,2017-09-25 03:48:00+00:00,418810.0,418810.0,418810.0,418810.0,418950.0
34684,2017-09-25 03:49:00+00:00,418700.0,418700.0,418700.0,418650.0,418950.0
34685,2017-09-25 03:50:00+00:00,419349.0,419349.0,419349.0,419010.0,419338.0
34686,2017-09-25 03:51:00+00:00,418900.0,418900.0,418900.0,418700.0,419100.0
34687,2017-09-25 03:52:00+00:00,419099.0,419099.0,419099.0,418750.0,418999.0
34688,2017-09-25 03:53:00+00:00,418999.0,418999.0,418999.0,418750.0,419337.0
34689,2017-09-25 03:54:00+00:00,419500.0,419500.0,419500.0,419489.0,419500.0
34690,2017-09-25 03:55:00+00:00,419503.0,419503.0,419503.0,419503.0,419844.0
34691,2017-09-25 03:56:00+00:00,420000.0,420000.0,420000.0,419543.0,420000.0
34692,2017-09-25 03:57:00+00:00,420249.0,420249.0,420249.0,419672.0,420249.0
34693,2017-09-25 03:58:00+00:00,420335.0,420335.0,420335.0,420335.0,420350.0
34694,2017-09-25 03:59:00+00:00,420339.0,420339.0,420339.0,419904.0,420339.0
34695,2017-09-25 04:00:00+00:00,420299.0,420299.0,420299.0,420003.0,420299.0
34696,2017-09-25 04:01:00+00:00,420298.0,420298.0,420298.0,420093.0,420298.0
34697,2017-09-25 04:02:00+00:00,420500.0,420500.0,420500.0,420500.0,420550.0
34698,2017-09-25 04:03:00+00:00,421500.0,421500.0,421500.0,421500.0,421580.0
34699,2017-09-25 04:04:00+00:00,421721.0,421721.0,421721.0,421500.0,421716.0
34700,2017-09-25 04:05:00+00:00,421495.0,421495.0,421495.0,421111.0,421494.0
34701,2017-09-25 04:06:00+00:00,421200.0,421200.0,421200.0,421201.0,421429.0
34702,2017-09-25 04:07:00+00:00,421590.0,421590.0,421590.0,420760.0,421447.0
34703,2017-09-25 04:08:00+00:00,421380.0,421380.0,421380.0,420842.0,421380.0
34704,2017-09-25 04:09:00+00:00,421340.0,421340.0,421340.0,420812.0,421380.0
34705,2017-09-25 04:10:00+00:00,421380.0,421380.0,421380.0,421231.0,421380.0
34706,2017-09-25 04:11:00+00:00,421889.0,421889.0,421889.0,421501.0,421889.0
34707,2017-09-25 04:12:00+00:00,421869.0,421869.0,421869.0,421438.0,421860.0
34708,2017-09-25 04:13:00+00:00,421868.0,421868.0,421868.0,421563.0,421868.0
34709,2017-09-25 04:14:00+00:00,420109.0,420109.0,420109.0,420109.0,421868.0
34710,2017-09-25 04:15:00+00:00,421495.0,421495.0,421495.0,420271.0,420900.0
34711,2017-09-25 04:16:00+00:00,420989.0,420989.0,420989.0,420990.0,421366.0
34712,2017-09-25 04:17:00+00:00,421263.0,421263.0,421263.0,420991.0,421303.0
34713,2017-09-25 04:18:00+00:00,421397.0,421397.0,421397.0,420992.0,421337.0
34714,2017-09-25 04:19:00+00:00,420941.0,420941.0,420941.0,420670.0,420941.0
34715,2017-09-25 04:20:00+00:00,421398.0,421398.0,421398.0,421005.0,421398.0
34716,2017-09-25 04:21:00+00:00,421800.0,421800.0,421800.0,421088.0,421800.0
34717,2017-09-25 04:22:00+00:00,421930.0,421930.0,421930.0,421910.0,421930.0
34718,2017-09-25 04:23:00+00:00,421920.0,421920.0,421920.0,421560.0,421920.0
34719,2017-09-25 04:24:00+00:00,421905.0,421905.0,421905.0,421880.0,421904.0
34720,2017-09-25 04:25:00+00:00,421905.0,421905.0,421905.0,421505.0,421905.0
34721,2017-09-25 04:26:00+00:00,422000.0,422000.0,422000.0,421610.0,422000.0
34722,2017-09-25 04:27:00+00:00,422976.0,422976.0,422976.0,422760.0,422975.0
34723,2017-09-25 04:28:00+00:00,423000.0,423000.0,423000.0,422976.0,423000.0
34724,2017-09-25 04:29:00+00:00,423680.0,423680.0,423680.0,423101.0,423680.0
34725,2017-09-25 04:30:00+00:00,424000.0,424000.0,424000.0,423680.0,424000.0
34726,2017-09-25 04:31:00+00:00,423680.0,423680.0,423680.0,423680.0,423989.0
34727,2017-09-25 04:32:00+00:00,423100.0,423100.0,423100.0,423100.0,423429.0
34728,2017-09-25 04:33:00+00:00,422590.0,422590.0,422590.0,421591.0,421999.0
34729,2017-09-25 04:34:00+00:00,422419.0,422419.0,422419.0,422150.0,422419.0
34730,2017-09-25 04:35:00+00:00,422627.0,422627.0,422627.0,422171.0,422627.0
34731,2017-09-25 04:36:00+00:00,422415.0,422415.0,422415.0,422062.0,422415.0
34732,2017-09-25 04:37:00+00:00,421999.0,421999.0,421999.0,421551.0,421999.0
34733,2017-09-25 04:38:00+00:00,421510.0,421510.0,421510.0,422001.0,422599.0
34734,2017-09-25 04:39:00+00:00,422593.0,422593.0,422593.0,422011.0,422592.0
34735,2017-09-25 04:40:00+00:00,422000.0,422000.0,422000.0,422011.0,422459.0
34736,2017-09-25 04:41:00+00:00,422000.0,422000.0,422000.0,421850.0,422000.0
34737,2017-09-25 04:42:00+00:00,421999.0,421999.0,421999.0,421851.0,421900.0
34738,2017-09-25 04:43:00+00:00,421683.0,421683.0,421683.0,421502.0,421683.0
34739,2017-09-25 04:44:00+00:00,420674.0,420674.0,420674.0,420500.0,421168.0
34740,2017-09-25 04:45:00+00:00,421381.0,421381.0,421381.0,421386.0,421730.0
34741,2017-09-25 04:46:00+00:00,422070.0,422070.0,422070.0,421353.0,422069.0
34742,2017-09-25 04:47:00+00:00,421978.0,421978.0,421978.0,421758.0,421950.0
34743,2017-09-25 04:48:00+00:00,422500.0,422500.0,422500.0,421946.0,422499.0
34744,2017-09-25 04:49:00+00:00,422318.0,422318.0,422318.0,422001.0,422318.0
34745,2017-09-25 04:50:00+00:00,422300.0,422300.0,422300.0,421388.0,422300.0
34746,2017-09-25 04:51:00+00:00,421030.0,421030.0,421030.0,421000.0,421030.0
34747,2017-09-25 04:52:00+00:00,421490.0,421490.0,421490.0,421147.0,421490.0
34748,2017-09-25 04:53:00+00:00,422090.0,422090.0,422090.0,421871.0,422090.0
34749,2017-09-25 04:54:00+00:00,422070.0,422070.0,422070.0,422011.0,422070.0
34750,2017-09-25 04:55:00+00:00,422070.0,422070.0,422070.0,421961.0,422070.0
34751,2017-09-25 04:56:00+00:00,422186.0,422186.0,422186.0,422170.0,422186.0
34752,2017-09-25 04:57:00+00:00,422065.0,422065.0,422065.0,422264.0,422279.0
34753,2017-09-25 04:58:00+00:00,422300.0,422300.0,422300.0,422265.0,422300.0
34754,2017-09-25 04:59:00+00:00,422299.0,422299.0,422299.0,421782.0,422299.0
34755,2017-09-25 05:00:00+00:00,422300.0,422300.0,422300.0,421982.0,422300.0
34756,2017-09-25 05:01:00+00:00,422300.0,422300.0,422300.0,422100.0,422300.0
34757,2017-09-25 05:02:00+00:00,422300.0,422300.0,422300.0,422104.0,422300.0
34758,2017-09-25 05:03:00+00:00,421780.0,421780.0,421780.0,421780.0,422023.0
34759,2017-09-25 05:04:00+00:00,422293.0,422293.0,422293.0,421984.0,422293.0
34760,2017-09-25 05:05:00+00:00,421700.0,421700.0,421700.0,421570.0,421699.0
34761,2017-09-25 05:06:00+00:00,421200.0,421200.0,421200.0,421901.0,422000.0
34762,2017-09-25 05:07:00+00:00,422001.0,422001.0,422001.0,422050.0,422200.0
34763,2017-09-25 05:09:00+00:00,422318.0,422318.0,422318.0,421901.0,422198.0
34764,2017-09-25 05:10:00+00:00,422199.0,422199.0,422199.0,422000.0,422196.0
34765,2017-09-25 05:11:00+00:00,422197.0,422197.0,422197.0,422000.0,422197.0
34766,2017-09-25 05:12:00+00:00,422199.0,422199.0,422199.0,421906.0,422199.0
34767,2017-09-25 05:13:00+00:00,421701.0,421701.0,421701.0,421701.0,422193.0
34768,2017-09-25 05:14:00+00:00,422189.0,422189.0,422189.0,421570.0,422188.0
34769,2017-09-25 05:15:00+00:00,422159.0,422159.0,422159.0,421760.0,422159.0
34770,2017-09-25 05:16:00+00:00,421530.0,421530.0,421530.0,421320.0,421530.0
34771,2017-09-25 05:17:00+00:00,421321.0,421321.0,421321.0,421321.0,421499.0
34772,2017-09-25 05:18:00+00:00,421501.0,421501.0,421501.0,421501.0,421990.0
34773,2017-09-25 05:19:00+00:00,421692.0,421692.0,421692.0,421692.0,421810.0
34774,2017-09-25 05:20:00+00:00,421026.0,421026.0,421026.0,420701.0,420825.0
34775,2017-09-25 05:21:00+00:00,420000.0,420000.0,420000.0,420801.0,420899.0
34776,2017-09-25 05:22:00+00:00,420795.0,420795.0,420795.0,420146.0,420800.0
34777,2017-09-25 05:23:00+00:00,420899.0,420899.0,420899.0,420590.0,420899.0
34778,2017-09-25 05:24:00+00:00,420899.0,420899.0,420899.0,420499.0,420799.0
34779,2017-09-25 05:25:00+00:00,421099.0,421099.0,421099.0,421099.0,421180.0
34780,2017-09-25 05:26:00+00:00,421390.0,421390.0,421390.0,420547.0,421390.0
34781,2017-09-25 05:27:00+00:00,421020.0,421020.0,421020.0,421090.0,421390.0
34782,2017-09-25 05:28:00+00:00,421000.0,421000.0,421000.0,420800.0,421000.0
34783,2017-09-25 05:29:00+00:00,421000.0,421000.0,421000.0,420802.0,421000.0
34784,2017-09-25 05:30:00+00:00,421299.0,421299.0,421299.0,421026.0,421299.0
34785,2017-09-25 05:31:00+00:00,421500.0,421500.0,421500.0,420800.0,421237.0
34786,2017-09-25 05:32:00+00:00,421237.0,421237.0,421237.0,420800.0,421237.0
34787,2017-09-25 05:33:00+00:00,421500.0,421500.0,421500.0,420902.0,421500.0
34788,2017-09-25 05:34:00+00:00,421900.0,421900.0,421900.0,421202.0,421900.0
34789,2017-09-25 05:35:00+00:00,422200.0,422200.0,422200.0,422010.0,422200.0
34790,2017-09-25 05:36:00+00:00,422087.0,422087.0,422087.0,421601.0,421847.0
34791,2017-09-25 05:37:00+00:00,421390.0,421390.0,421390.0,421389.0,421390.0
34792,2017-09-25 05:38:00+00:00,421393.0,421393.0,421393.0,421197.0,421841.0
34793,2017-09-25 05:39:00+00:00,421537.0,421537.0,421537.0,421005.0,421535.0
34794,2017-09-25 05:40:00+00:00,421198.0,421198.0,421198.0,421006.0,421198.0
34795,2017-09-25 05:41:00+00:00,421000.0,421000.0,421000.0,420840.0,421000.0
34796,2017-09-25 05:42:00+00:00,421000.0,421000.0,421000.0,421000.0,421530.0
34797,2017-09-25 05:43:00+00:00,421300.0,421300.0,421300.0,421004.0,421527.0
